Id,ProductId,Score,review_year,review_month,star_sentiment,vader_sentiment,vader_compound,sentiment_agreement,helpfulness_ratio,is_helpful,jtbd_count,unmet_need,lda_topic_name,lda_topic_confidence,cluster_name,review_length,word_count
113909,B000EDK7F6,5,2010,2,Positive,Positive,0.4588,1,1.0,1,4,0,Organic & Nutrition Labels,0.474,Mainstream Food Buyers,1044,88
113910,B000EDK7F6,4,2007,8,Positive,Positive,0.8807,1,0.9166666666666666,1,3,0,Organic & Nutrition Labels,0.352,Mainstream Food Buyers,610,51
113911,B000EDK7F6,5,2011,4,Positive,Positive,0.9179,1,1.0,1,5,0,Baking & Dietary Needs,0.227,Mainstream Food Buyers,605,55
113915,B000EDK7F6,5,2009,12,Positive,Positive,0.8934,1,0.75,1,4,0,Baking & Dietary Needs,0.385,Mainstream Food Buyers,642,66
113927,B000KOWCMU,4,2011,1,Positive,Positive,0.649,1,1.0,1,4,0,General Product Experience,0.47,Mainstream Food Buyers,1287,112
113928,B000KOWCMU,5,2010,12,Positive,Positive,0.9813,1,1.0,1,5,0,Snacks & Chocolate,0.418,Mainstream Food Buyers,439,34
113929,B000KOWCMU,5,2010,5,Positive,Positive,0.9143,1,1.0,1,6,0,General Product Experience,0.82,Mainstream Food Buyers,444,33
113960,B000EYRHL2,4,2007,2,Positive,Negative,-0.5647,0,0.8840579710144928,1,5,0,Snacks & Chocolate,0.484,Mainstream Food Buyers,1381,101
113961,B000EYRHL2,5,2007,4,Positive,Positive,0.9223,1,0.9375,1,3,0,General Product Experience,0.487,Mainstream Food Buyers,558,39
113966,B000EYRHL2,4,2007,3,Positive,Positive,0.9198,1,0.8333333333333334,1,2,0,Snacks & Chocolate,0.576,Mainstream Food Buyers,177,15
114011,B000EMK48W,5,2011,4,Positive,Positive,0.9093,1,0.8,1,4,0,Snacks & Chocolate,0.814,Mainstream Food Buyers,174,14
114214,B003Y3F5T6,5,2011,2,Positive,Positive,0.6369,1,1.0,1,3,0,Organic & Nutrition Labels,0.818,Mainstream Food Buyers,279,28
114215,B003Y3F5T6,5,2011,10,Positive,Positive,0.9056,1,1.0,1,1,0,Snacks & Chocolate,0.525,Mainstream Food Buyers,142,13
114216,B003Y3F5T6,5,2011,8,Positive,Positive,0.8654,1,1.0,1,2,0,Pet Food & Treats,0.616,Mainstream Food Buyers,279,19
114241,B000AQHHF0,5,2009,12,Positive,Positive,0.9952,1,1.0,1,6,0,Tea & Beverages,0.361,Mainstream Food Buyers,1573,113
114242,B000AQHHF0,5,2007,5,Positive,Positive,0.9272,1,1.0,1,1,0,Meal Prep & Easy Cooking,0.394,Mainstream Food Buyers,242,19
114243,B000AQHHF0,5,2008,5,Positive,Positive,0.9507,1,1.0,1,2,0,General Product Experience,0.27,Mainstream Food Buyers,334,29
114280,B001BLMKYQ,1,2012,9,Negative,Positive,0.2263,0,0.8333333333333334,1,1,0,General Product Experience,0.939,Mainstream Food Buyers,167,12
114282,B006347OW4,2,2012,4,Negative,Positive,0.6801,0,0.9166666666666666,1,2,0,General Product Experience,0.767,Mainstream Food Buyers,215,13
114314,B003WJJ4OY,5,2011,1,Positive,Positive,0.7574,1,1.0,1,2,0,Baking & Dietary Needs,0.941,Mainstream Food Buyers,216,15
114324,B001E5DYMQ,5,2008,5,Positive,Positive,0.2732,1,0.9333333333333333,1,4,0,Snacks & Chocolate,0.619,Mainstream Food Buyers,424,30
114353,B0007ZKREM,5,2008,1,Positive,Positive,0.908,1,1.0,1,1,0,Pet Food & Treats,0.948,Dedicated Dog Owners,195,16
114359,B000EPP588,4,2007,10,Positive,Positive,0.8993,1,1.0,1,4,0,Snacks & Chocolate,0.558,Mainstream Food Buyers,741,54
114360,B000EPP588,5,2007,1,Positive,Positive,0.714,1,1.0,1,4,0,Snacks & Chocolate,0.519,Mainstream Food Buyers,498,34
114361,B000EPP588,5,2006,9,Positive,Positive,0.6705,1,1.0,1,1,0,Snacks & Chocolate,0.371,Mainstream Food Buyers,239,20
114418,B003GADBSE,5,2011,1,Positive,Positive,0.9168,1,0.8,1,4,0,Tea & Beverages,0.702,Tea Drinkers,545,50
114425,B003CIG092,5,2011,8,Positive,Positive,0.7783,1,0.8333333333333334,1,2,0,Daily Use & Supplements,0.377,Snack & Cooking Enthusiasts,362,33
114445,B007QNTRJ4,2,2012,7,Negative,Positive,0.3699,0,1.0,1,2,0,General Product Experience,0.509,Mainstream Food Buyers,457,39
114446,B007QNTRJ4,1,2012,9,Negative,Negative,-0.7461,1,1.0,1,5,1,General Product Experience,0.847,Mainstream Food Buyers,560,44
114458,B0037MIRYE,1,2011,12,Negative,Negative,-0.6703,1,0.8,1,1,1,Cooking Ingredients & Sauces,0.509,Mainstream Food Buyers,148,11
114479,B0009QYJWA,5,2009,1,Positive,Positive,0.979,1,1.0,1,4,0,Tea & Beverages,0.522,Tea Drinkers,572,48
114497,B004MA04LY,5,2011,3,Positive,Negative,-0.2114,0,1.0,1,2,0,Daily Use & Supplements,0.539,Mainstream Food Buyers,412,29
114498,B004MA04LY,1,2011,6,Negative,Negative,-0.4372,1,0.8181818181818182,1,5,1,General Product Experience,0.335,Mainstream Food Buyers,696,55
114514,B000E1FZCI,5,2009,8,Positive,Positive,0.886,1,1.0,1,2,0,Snacks & Chocolate,0.456,Snack & Cooking Enthusiasts,269,22
114541,B0017I1QD4,4,2009,2,Positive,Positive,0.9617,1,0.8,1,2,0,Cooking Ingredients & Sauces,0.346,Mainstream Food Buyers,612,45
114568,B004YV7QF8,4,2011,12,Positive,Positive,0.978,1,0.9705882352941176,1,6,0,Snacks & Chocolate,0.5,Indulgent Snack Seekers,2665,181
114589,B003QNLTFI,5,2011,5,Positive,Negative,-0.5147,0,1.0,1,7,0,Daily Use & Supplements,0.632,Mainstream Food Buyers,3851,278
114597,B001HTIPQO,5,2011,6,Positive,Positive,0.9678,1,1.0,1,5,0,General Product Experience,0.392,Snack & Cooking Enthusiasts,547,44
114618,B000PGA8WY,5,2008,3,Positive,Positive,0.9633,1,1.0,1,4,0,General Product Experience,0.626,Mainstream Food Buyers,610,54
114619,B000PGA8WY,5,2008,4,Positive,Positive,0.9861,1,1.0,1,5,0,General Product Experience,0.531,Mainstream Food Buyers,788,63
114620,B000PGA8WY,5,2009,1,Positive,Positive,0.1984,1,1.0,1,1,0,General Product Experience,0.624,Mainstream Food Buyers,394,25
114621,B000PGA8WY,5,2008,1,Positive,Positive,0.7824,1,1.0,1,2,0,General Product Experience,0.627,Mainstream Food Buyers,120,7
114622,B000PGA8WY,5,2009,9,Positive,Positive,0.9179,1,1.0,1,3,0,Snacks & Chocolate,0.655,Mainstream Food Buyers,479,37
114641,B001VNGMGG,1,2010,4,Negative,Negative,-0.4355,1,0.8333333333333334,1,4,1,General Product Experience,0.312,Mainstream Food Buyers,1374,103
114646,B00014FT06,5,2007,10,Positive,Positive,0.3597,1,0.9375,1,1,0,Daily Use & Supplements,0.352,Mainstream Food Buyers,301,22
114653,B001A3ZDDK,4,2011,6,Positive,Positive,0.8285,1,0.8333333333333334,1,3,0,Meal Prep & Easy Cooking,0.517,Mainstream Food Buyers,335,25
114680,B000KOUYGQ,2,2009,6,Negative,Positive,0.3903,0,0.96875,1,1,0,General Product Experience,0.533,Mainstream Food Buyers,480,39
114681,B000KOUYGQ,1,2009,10,Negative,Positive,0.3164,0,0.9565217391304348,1,1,0,General Product Experience,0.498,Mainstream Food Buyers,236,15
114682,B000KOUYGQ,2,2011,8,Negative,Negative,-0.3311,1,1.0,1,4,1,General Product Experience,0.805,Mainstream Food Buyers,255,19
114731,B001NGAT60,5,2009,11,Positive,Positive,0.8409,1,1.0,1,4,0,Meal Prep & Easy Cooking,0.588,Mainstream Food Buyers,815,61
114732,B001NGAT60,5,2010,10,Positive,Positive,0.9845,1,1.0,1,4,0,Meal Prep & Easy Cooking,0.489,Mainstream Food Buyers,854,67
114767,B000N30EC8,5,2009,4,Positive,Positive,0.9932,1,1.0,1,6,0,Snacks & Chocolate,0.64,Mainstream Food Buyers,1543,117
114768,B000N30EC8,4,2011,2,Positive,Positive,0.9786,1,1.0,1,7,0,Daily Use & Supplements,0.362,Mainstream Food Buyers,786,61
114769,B000N30EC8,4,2010,10,Positive,Positive,0.9609,1,1.0,1,6,0,Daily Use & Supplements,0.416,Mainstream Food Buyers,1756,132
114771,B000N30EC8,5,2009,10,Positive,Positive,0.9906,1,0.8333333333333334,1,3,0,Snacks & Chocolate,0.673,Mainstream Food Buyers,881,67
114809,B000BQL1TC,5,2010,6,Positive,Positive,0.9553,1,1.0,1,5,0,Pet Food & Treats,0.629,Dedicated Dog Owners,653,53
114810,B000BQL1TC,5,2012,3,Positive,Positive,0.9324,1,1.0,1,4,0,Pet Food & Treats,0.78,Dedicated Dog Owners,231,18
114812,B000FA158G,5,2010,5,Positive,Positive,0.7712,1,1.0,1,4,0,Snacks & Chocolate,0.858,Mainstream Food Buyers,526,46
114813,B000FA158G,5,2011,8,Positive,Positive,0.9867,1,1.0,1,5,0,Snacks & Chocolate,0.66,Mainstream Food Buyers,915,67
114831,B003OP8O1K,4,2011,2,Positive,Positive,0.9501,1,1.0,1,3,0,Tea & Beverages,0.532,Mainstream Food Buyers,570,41
114834,B003OP8O1K,5,2010,11,Positive,Positive,0.9911,1,0.8,1,2,0,Daily Use & Supplements,0.545,Mainstream Food Buyers,1304,104
114859,B000FA158Q,5,2008,4,Positive,Positive,0.9465,1,1.0,1,3,0,General Product Experience,0.43,Mainstream Food Buyers,498,33
114875,B004EKHN4I,1,2012,4,Negative,Positive,0.8745,0,0.9629629629629629,1,4,0,General Product Experience,0.504,Mainstream Food Buyers,1035,92
114876,B004EKHN4I,1,2012,4,Negative,Positive,0.8249,0,1.0,1,5,0,General Product Experience,0.61,Mainstream Food Buyers,1328,96
114877,B004EKHN4I,5,2011,10,Positive,Positive,0.6588,1,1.0,1,1,0,Baking & Dietary Needs,0.55,Mainstream Food Buyers,112,8
114878,B004EKHN4I,4,2011,9,Positive,Positive,0.6105,1,1.0,1,3,0,Snacks & Chocolate,0.626,Indulgent Snack Seekers,418,25
114879,B004EKHN4I,5,2011,10,Positive,Positive,0.8544,1,0.8181818181818182,1,4,0,Baking & Dietary Needs,0.445,Mainstream Food Buyers,664,59
114915,B0000VLTZY,4,2010,10,Positive,Neutral,-0.0,0,1.0,1,2,0,Baking & Dietary Needs,0.374,Mainstream Food Buyers,683,64
114916,B0000VLTZY,5,2010,3,Positive,Positive,0.6761,1,1.0,1,2,0,Baking & Dietary Needs,0.688,Mainstream Food Buyers,261,21
114918,B0000VLTZY,3,2011,2,Neutral,Negative,-0.296,0,0.8,1,1,0,Baking & Dietary Needs,0.572,Mainstream Food Buyers,226,18
114937,B001E5E3YO,5,2007,8,Positive,Positive,0.7003,1,0.8333333333333334,1,2,0,Snacks & Chocolate,0.372,Indulgent Snack Seekers,183,15
114989,B000F2O70W,5,2010,8,Positive,Positive,0.9382,1,0.8571428571428571,1,1,0,Tea & Beverages,0.761,Tea Drinkers,631,53
114990,B000F2O70W,5,2010,3,Positive,Positive,0.802,1,0.8,1,3,0,General Product Experience,0.562,Tea Drinkers,269,23
115016,B0013JOH38,5,2011,8,Positive,Positive,0.8713,1,1.0,1,2,0,Daily Use & Supplements,0.717,Mainstream Food Buyers,477,40
115036,B000F4F95W,4,2007,1,Positive,Positive,0.899,1,0.8888888888888888,1,4,0,Tea & Beverages,0.7,Tea Drinkers,505,46
115064,B002G06NEO,5,2009,8,Positive,Positive,0.8855,1,1.0,1,3,0,Daily Use & Supplements,0.42,Mainstream Food Buyers,343,24
115104,B000F4F95M,4,2007,1,Positive,Positive,0.934,1,0.8,1,1,0,Tea & Beverages,0.57,Tea Drinkers,203,20
115121,B001TM3XK2,5,2010,2,Positive,Positive,0.9512,1,0.8333333333333334,1,3,0,Pet Food & Treats,0.777,Dedicated Cat Owners,592,53
115126,B000F4F95C,5,2007,5,Positive,Positive,0.9562,1,1.0,1,3,0,Tea & Beverages,0.538,Tea Drinkers,390,33
115171,B0000DGD48,1,2005,8,Negative,Negative,-0.9467,1,0.7857142857142857,1,5,1,Daily Use & Supplements,0.407,Mainstream Food Buyers,1057,83
115190,B004EK1YHK,5,2011,1,Positive,Positive,0.9286,1,1.0,1,2,0,Coffee & Roasts,0.613,Coffee Aficionados,290,25
115237,B002866FSU,4,2009,9,Positive,Positive,0.9272,1,0.8888888888888888,1,5,0,Snacks & Chocolate,0.318,Indulgent Snack Seekers,794,71
115297,B000F4F952,5,2006,6,Positive,Positive,0.9841,1,0.8888888888888888,1,4,0,Tea & Beverages,0.607,Tea Drinkers,629,54
115298,B000F4F952,5,2006,11,Positive,Positive,0.5106,1,0.9090909090909091,1,3,0,General Product Experience,0.764,Tea Drinkers,147,11
115304,B000F4F952,5,2007,1,Positive,Positive,0.7345,1,0.8,1,2,0,General Product Experience,0.569,Tea Drinkers,135,11
115387,B000MFAOQ8,5,2011,2,Positive,Positive,0.9766,1,1.0,1,4,0,Baking & Dietary Needs,0.787,Indulgent Snack Seekers,406,33
115400,B0001BGTSA,5,2011,4,Positive,Positive,0.8847,1,1.0,1,6,0,Baking & Dietary Needs,0.447,Mainstream Food Buyers,1892,162
115401,B0001BGTSA,5,2009,4,Positive,Positive,0.6115,1,1.0,1,1,0,General Product Experience,0.603,Mainstream Food Buyers,98,8
115402,B0001BGTSA,4,2010,7,Positive,Positive,0.8957,1,1.0,1,2,0,Cooking Ingredients & Sauces,0.372,Mainstream Food Buyers,321,27
115406,B000K8XM2K,5,2007,5,Positive,Positive,0.9962,1,0.8888888888888888,1,4,0,Organic & Nutrition Labels,0.487,Mainstream Food Buyers,2449,226
115416,B000Z3ODRI,5,2012,1,Positive,Positive,0.7427,1,1.0,1,4,0,Pet Food & Treats,0.966,Dedicated Dog Owners,226,25
115511,B000WFUL3E,5,2009,7,Positive,Positive,0.8527,1,1.0,1,3,0,Pet Food & Treats,0.826,Dedicated Cat Owners,651,57
115512,B000WFUL3E,5,2009,1,Positive,Positive,0.9261,1,1.0,1,5,0,Pet Food & Treats,0.829,Dedicated Cat Owners,644,60
115513,B000WFUL3E,5,2010,5,Positive,Positive,0.6203,1,1.0,1,3,0,Pet Food & Treats,0.743,Dedicated Cat Owners,348,28
115515,B000WFUL3E,5,2011,1,Positive,Positive,0.9756,1,1.0,1,3,0,Pet Food & Treats,0.417,Dedicated Cat Owners,367,36
115517,B000WFUL3E,5,2010,3,Positive,Positive,0.9549,1,1.0,1,5,0,Pet Food & Treats,0.538,Dedicated Cat Owners,713,58
115518,B000WFUL3E,5,2010,2,Positive,Positive,0.7777,1,1.0,1,4,0,Pet Food & Treats,0.624,Dedicated Cat Owners,792,72
115520,B000WFUL3E,5,2010,2,Positive,Positive,0.6369,1,0.9,1,5,0,Pet Food & Treats,0.563,Dedicated Cat Owners,216,21
115521,B000WFUL3E,5,2009,11,Positive,Positive,0.9654,1,1.0,1,7,0,Pet Food & Treats,0.704,Dedicated Cat Owners,1692,146
115522,B000WFUL3E,5,2011,3,Positive,Positive,0.8527,1,0.8888888888888888,1,3,0,Pet Food & Treats,0.416,Dedicated Cat Owners,1265,100
115523,B000WFUL3E,5,2011,2,Positive,Positive,0.8056,1,1.0,1,8,0,Pet Food & Treats,0.768,Dedicated Cat Owners,4310,333
115524,B000WFUL3E,5,2011,1,Positive,Positive,0.9925,1,1.0,1,7,0,Pet Food & Treats,0.78,Dedicated Cat Owners,2972,253
115525,B000WFUL3E,5,2007,3,Positive,Positive,0.9266,1,1.0,1,2,0,Pet Food & Treats,0.887,Dedicated Cat Owners,360,31
115534,B000WFUL3E,5,2010,11,Positive,Positive,0.9286,1,0.8571428571428571,1,5,0,Pet Food & Treats,0.982,Dedicated Cat Owners,495,49
115535,B000WFUL3E,5,2008,9,Positive,Positive,0.9497,1,0.8,1,2,0,Pet Food & Treats,0.969,Dedicated Cat Owners,250,27
115550,B000WFUL3E,5,2011,1,Positive,Positive,0.93,1,0.8333333333333334,1,5,0,Pet Food & Treats,0.787,Dedicated Cat Owners,657,58
115578,B000WFUL3E,1,2012,4,Negative,Positive,0.8793,0,0.8,1,3,0,Pet Food & Treats,0.93,Dedicated Cat Owners,481,42
115579,B000WFUL3E,1,2010,12,Negative,Positive,0.8944,0,0.8,1,4,0,General Product Experience,0.559,Dedicated Cat Owners,741,54
115609,B0014L1PPS,5,2009,9,Positive,Positive,0.9791,1,1.0,1,2,0,Cooking Ingredients & Sauces,0.683,Mainstream Food Buyers,994,79
115610,B0014L1PPS,5,2010,5,Positive,Positive,0.9945,1,0.8333333333333334,1,4,0,Cooking Ingredients & Sauces,0.322,Mainstream Food Buyers,1657,133
115650,B000FSE1N4,5,2007,9,Positive,Positive,0.8132,1,0.8,1,2,0,General Product Experience,0.559,Snack & Cooking Enthusiasts,263,22
115674,B000E23VXW,5,2010,3,Positive,Positive,0.9476,1,1.0,1,2,0,Daily Use & Supplements,0.321,Mainstream Food Buyers,517,45
115675,B000E23VXW,3,2007,5,Neutral,Positive,0.9306,0,0.9666666666666667,1,5,0,Baking & Dietary Needs,0.529,Mainstream Food Buyers,663,54
115676,B000E23VXW,1,2011,8,Negative,Positive,0.3818,0,0.8627450980392157,1,1,0,Organic & Nutrition Labels,0.673,Mainstream Food Buyers,331,23
115677,B000E23VXW,3,2010,5,Neutral,Positive,0.3612,0,0.9444444444444444,1,1,0,Organic & Nutrition Labels,0.545,Mainstream Food Buyers,348,28
115678,B000E23VXW,4,2006,9,Positive,Positive,0.6968,1,0.9444444444444444,1,2,0,Baking & Dietary Needs,0.542,Mainstream Food Buyers,549,52
115679,B000E23VXW,4,2010,1,Positive,Positive,0.9895,1,0.9230769230769231,1,8,0,Organic & Nutrition Labels,0.456,Mainstream Food Buyers,2153,174
115680,B000E23VXW,5,2010,7,Positive,Positive,0.8972,1,1.0,1,2,0,Snacks & Chocolate,0.612,Mainstream Food Buyers,274,24
115681,B000E23VXW,5,2011,9,Positive,Positive,0.9548,1,1.0,1,5,0,Organic & Nutrition Labels,0.306,Mainstream Food Buyers,619,49
115682,B000E23VXW,5,2008,5,Positive,Positive,0.9217,1,1.0,1,4,0,Tea & Beverages,0.407,Mainstream Food Buyers,234,19
115683,B000E23VXW,2,2011,6,Negative,Negative,-0.5308,1,0.8461538461538461,1,1,1,Organic & Nutrition Labels,0.52,Mainstream Food Buyers,273,23
115684,B000E23VXW,2,2011,6,Negative,Negative,-0.5732,1,1.0,1,2,1,Baking & Dietary Needs,0.834,Mainstream Food Buyers,371,28
115685,B000E23VXW,5,2008,10,Positive,Positive,0.7494,1,1.0,1,3,0,Baking & Dietary Needs,0.784,Indulgent Snack Seekers,399,31
115686,B000E23VXW,5,2008,11,Positive,Positive,0.9724,1,0.875,1,4,0,Daily Use & Supplements,0.297,Mainstream Food Buyers,731,62
115699,B000E23VXW,2,2010,1,Negative,Positive,0.8287,0,0.8,1,1,0,Organic & Nutrition Labels,0.357,Mainstream Food Buyers,328,28
115700,B000E23VXW,5,2009,2,Positive,Positive,0.7418,1,0.8,1,4,0,Baking & Dietary Needs,0.689,Indulgent Snack Seekers,376,36
115731,B000216TSE,5,2008,11,Positive,Positive,0.6486,1,1.0,1,4,0,Meal Prep & Easy Cooking,0.503,Mainstream Food Buyers,1325,129
115732,B000216TSE,5,2007,12,Positive,Positive,0.8898,1,1.0,1,4,0,Baking & Dietary Needs,0.968,Mainstream Food Buyers,269,29
115737,B003YPYRCU,5,2011,2,Positive,Positive,0.5892,1,0.9090909090909091,1,1,0,Baking & Dietary Needs,0.458,Mainstream Food Buyers,312,26
115738,B003YPYRCU,5,2011,6,Positive,Positive,0.6476,1,0.9,1,2,0,General Product Experience,0.58,Mainstream Food Buyers,454,41
115739,B003YPYRCU,5,2011,5,Positive,Positive,0.9646,1,0.9,1,3,0,Baking & Dietary Needs,0.489,Mainstream Food Buyers,567,51
115742,B000NMH8QE,4,2011,6,Positive,Positive,0.8832,1,1.0,1,3,0,General Product Experience,0.75,Mainstream Food Buyers,213,15
115743,B000NMH8QE,5,2010,9,Positive,Positive,0.9183,1,0.875,1,1,0,General Product Experience,0.724,Mainstream Food Buyers,267,18
115791,B001EO5XSU,5,2008,7,Positive,Positive,0.4364,1,1.0,1,3,0,Organic & Nutrition Labels,0.26,Mainstream Food Buyers,422,37
115792,B001EO5XSU,5,2008,2,Positive,Positive,0.9622,1,1.0,1,1,0,Tea & Beverages,0.474,Mainstream Food Buyers,438,38
115846,B000F41ZFK,5,2010,1,Positive,Positive,0.9798,1,1.0,1,5,0,Tea & Beverages,0.572,Tea Drinkers,1250,115
115847,B000F41ZFK,5,2007,1,Positive,Positive,0.9682,1,1.0,1,2,0,Tea & Beverages,0.569,Tea Drinkers,393,34
115848,B000F41ZFK,5,2008,5,Positive,Negative,-0.7986,0,0.9,1,6,0,Tea & Beverages,0.493,Tea Drinkers,1257,101
115849,B000F41ZFK,5,2008,4,Positive,Positive,0.8917,1,0.9,1,2,0,General Product Experience,0.473,Tea Drinkers,486,40
115882,B001EO5XSA,5,2008,4,Positive,Negative,-0.3779,0,1.0,1,3,0,General Product Experience,0.606,Mainstream Food Buyers,502,30
115883,B001EO5XSA,5,2007,6,Positive,Positive,0.9273,1,1.0,1,1,0,Meal Prep & Easy Cooking,0.549,Mainstream Food Buyers,186,15
115884,B001EO5XSA,5,2007,8,Positive,Positive,0.8754,1,1.0,1,2,0,Meal Prep & Easy Cooking,0.315,Mainstream Food Buyers,389,33
115919,B002BUGR18,1,2009,9,Negative,Positive,0.4104,0,0.8571428571428571,1,7,0,General Product Experience,0.313,Mainstream Food Buyers,1400,113
115960,B000IKCOLA,3,2008,10,Neutral,Positive,0.8678,0,1.0,1,2,0,General Product Experience,0.799,Mainstream Food Buyers,450,37
115961,B000IKCOLA,1,2010,7,Negative,Negative,-0.649,1,1.0,1,4,1,General Product Experience,0.563,Mainstream Food Buyers,527,42
115982,B0026BQKT6,5,2010,8,Positive,Positive,0.641,1,1.0,1,3,0,Snacks & Chocolate,0.346,Mainstream Food Buyers,377,28
115983,B0026BQKT6,5,2010,5,Positive,Positive,0.9842,1,1.0,1,3,0,Snacks & Chocolate,0.613,Indulgent Snack Seekers,492,36
115984,B0026BQKT6,5,2010,9,Positive,Positive,0.9286,1,1.0,1,2,0,Snacks & Chocolate,0.783,Mainstream Food Buyers,373,28
116049,B000G5WI68,5,2008,11,Positive,Positive,0.767,1,1.0,1,1,0,General Product Experience,0.265,Mainstream Food Buyers,393,30
116062,B0009JQK9C,5,2011,12,Positive,Positive,0.9631,1,1.0,1,2,0,Tea & Beverages,0.378,Coffee Aficionados,1158,95
116088,B000EHW0VQ,5,2006,11,Positive,Positive,0.949,1,1.0,1,5,0,Baking & Dietary Needs,0.839,Mainstream Food Buyers,513,41
116089,B000EHW0VQ,4,2007,12,Positive,Positive,0.9918,1,1.0,1,5,0,Baking & Dietary Needs,0.404,Mainstream Food Buyers,1309,111
116090,B000EHW0VQ,5,2010,1,Positive,Positive,0.9863,1,1.0,1,5,0,Baking & Dietary Needs,0.757,Mainstream Food Buyers,1515,119
116131,B0029JWY68,1,2009,11,Negative,Negative,-0.8014,1,1.0,1,2,1,Baking & Dietary Needs,0.505,Mainstream Food Buyers,190,19
116204,B000CMH0PY,4,2007,3,Positive,Positive,0.9701,1,1.0,1,4,0,Tea & Beverages,0.361,Mainstream Food Buyers,523,53
116205,B000CMH0PY,3,2010,5,Neutral,Positive,0.9869,0,1.0,1,4,0,Tea & Beverages,0.355,Tea Drinkers,1004,78
116206,B000CMH0PY,5,2007,1,Positive,Positive,0.8505,1,1.0,1,1,0,Tea & Beverages,0.578,Tea Drinkers,301,22
116207,B000CMH0PY,5,2009,3,Positive,Positive,0.9143,1,1.0,1,2,0,Tea & Beverages,0.522,Tea Drinkers,825,76
116208,B000CMH0PY,5,2008,12,Positive,Positive,0.8805,1,1.0,1,1,0,Snacks & Chocolate,0.293,Tea Drinkers,530,53
116335,B002YJ0118,5,2010,4,Positive,Positive,0.9496,1,1.0,1,6,0,Daily Use & Supplements,0.606,Snack & Cooking Enthusiasts,1564,124
116336,B002YJ0118,4,2008,7,Positive,Positive,0.9935,1,0.9666666666666667,1,4,0,Daily Use & Supplements,0.608,Snack & Cooking Enthusiasts,1971,139
116337,B002YJ0118,5,2010,1,Positive,Positive,0.9531,1,1.0,1,4,0,Daily Use & Supplements,0.33,Snack & Cooking Enthusiasts,619,47
116338,B002YJ0118,5,2010,9,Positive,Positive,0.8655,1,0.9565217391304348,1,3,0,Daily Use & Supplements,0.416,Snack & Cooking Enthusiasts,1391,110
116339,B002YJ0118,5,2007,12,Positive,Positive,0.8355,1,1.0,1,1,0,Daily Use & Supplements,0.708,Snack & Cooking Enthusiasts,388,33
116340,B002YJ0118,5,2009,2,Positive,Positive,0.9493,1,0.9473684210526315,1,1,0,General Product Experience,0.489,Snack & Cooking Enthusiasts,646,56
116341,B002YJ0118,5,2008,4,Positive,Positive,0.2693,1,0.9230769230769231,1,1,0,Coffee & Roasts,0.697,Mainstream Food Buyers,179,10
116342,B002YJ0118,5,2011,3,Positive,Positive,0.9942,1,1.0,1,3,0,Daily Use & Supplements,0.487,Snack & Cooking Enthusiasts,1919,160
116343,B002YJ0118,5,2009,8,Positive,Positive,0.9931,1,0.9166666666666666,1,4,0,Daily Use & Supplements,0.503,Snack & Cooking Enthusiasts,1172,94
116344,B002YJ0118,5,2009,4,Positive,Positive,0.9954,1,0.8888888888888888,1,3,0,Daily Use & Supplements,0.605,Snack & Cooking Enthusiasts,1061,89
116445,B002YJ0118,5,2009,10,Positive,Positive,0.9001,1,1.0,1,1,0,Daily Use & Supplements,0.779,Snack & Cooking Enthusiasts,425,37
116446,B002YJ0118,3,2011,7,Neutral,Positive,0.9876,0,0.875,1,5,0,Daily Use & Supplements,0.31,Snack & Cooking Enthusiasts,1024,73
116449,B002YJ0118,5,2008,2,Positive,Positive,0.8762,1,0.8571428571428571,1,3,0,Daily Use & Supplements,0.564,Snack & Cooking Enthusiasts,233,18
116562,B002YJ0118,5,2009,8,Positive,Positive,0.978,1,0.8333333333333334,1,4,0,Daily Use & Supplements,0.501,Snack & Cooking Enthusiasts,793,61
116733,B003D5MQOW,5,2010,8,Positive,Positive,0.9781,1,1.0,1,3,0,Tea & Beverages,0.961,Tea Drinkers,636,57
116734,B003D5MQOW,4,2011,4,Positive,Negative,-0.8402,0,0.9411764705882353,1,3,0,Daily Use & Supplements,0.545,Mainstream Food Buyers,659,60
