Id,jtbd_tags,Score,star_sentiment,vader_compound,unmet_need,is_helpful,review_year,cluster_name
328757,Family & Kids,1,Negative,0.983,0,1,2012,Dedicated Dog Owners
328757,Pet Care,1,Negative,0.983,0,1,2012,Dedicated Dog Owners
328757,Value & Bulk Buying,1,Negative,0.983,0,1,2012,Dedicated Dog Owners
328758,Taste & Enjoyment,5,Positive,0.8898,0,1,2011,Dedicated Dog Owners
328758,Pet Care,5,Positive,0.8898,0,1,2011,Dedicated Dog Owners
328758,Quality & Freshness,5,Positive,0.8898,0,1,2011,Dedicated Dog Owners
328758,Repeat Purchase,5,Positive,0.8898,0,1,2011,Dedicated Dog Owners
328759,Health & Nutrition,5,Positive,0.9904,0,1,2007,Dedicated Dog Owners
328759,Family & Kids,5,Positive,0.9904,0,1,2007,Dedicated Dog Owners
328759,Pet Care,5,Positive,0.9904,0,1,2007,Dedicated Dog Owners
328759,Value & Bulk Buying,5,Positive,0.9904,0,1,2007,Dedicated Dog Owners
328759,Quality & Freshness,5,Positive,0.9904,0,1,2007,Dedicated Dog Owners
328760,Health & Nutrition,1,Negative,0.8074,0,1,2011,Mainstream Food Buyers
328760,Taste & Enjoyment,1,Negative,0.8074,0,1,2011,Mainstream Food Buyers
328760,Pet Care,1,Negative,0.8074,0,1,2011,Mainstream Food Buyers
328761,Health & Nutrition,5,Positive,0.961,0,1,2007,Dedicated Dog Owners
328761,Family & Kids,5,Positive,0.961,0,1,2007,Dedicated Dog Owners
328761,Pet Care,5,Positive,0.961,0,1,2007,Dedicated Dog Owners
328761,Repeat Purchase,5,Positive,0.961,0,1,2007,Dedicated Dog Owners
328789,Pet Care,5,Positive,0.8881,0,1,2012,Dedicated Dog Owners
328789,Special Diet,5,Positive,0.8881,0,1,2012,Dedicated Dog Owners
328790,Health & Nutrition,5,Positive,0.9824,0,1,2012,Dedicated Dog Owners
328790,Pet Care,5,Positive,0.9824,0,1,2012,Dedicated Dog Owners
328790,Value & Bulk Buying,5,Positive,0.9824,0,1,2012,Dedicated Dog Owners
328790,Quality & Freshness,5,Positive,0.9824,0,1,2012,Dedicated Dog Owners
328791,Health & Nutrition,5,Positive,0.9735,0,1,2012,Dedicated Dog Owners
328791,Pet Care,5,Positive,0.9735,0,1,2012,Dedicated Dog Owners
328791,Value & Bulk Buying,5,Positive,0.9735,0,1,2012,Dedicated Dog Owners
328791,Gifting & Occasion,5,Positive,0.9735,0,1,2012,Dedicated Dog Owners
328816,Value & Bulk Buying,5,Positive,0.8802,0,1,2012,Mainstream Food Buyers
328845,Taste & Enjoyment,5,Positive,0.9662,0,1,2010,Mainstream Food Buyers
328861,Taste & Enjoyment,5,Positive,0.9864,0,1,2011,Indulgent Snack Seekers
328861,Family & Kids,5,Positive,0.9864,0,1,2011,Indulgent Snack Seekers
328861,Pet Care,5,Positive,0.9864,0,1,2011,Indulgent Snack Seekers
328861,Gifting & Occasion,5,Positive,0.9864,0,1,2011,Indulgent Snack Seekers
328861,Quality & Freshness,5,Positive,0.9864,0,1,2011,Indulgent Snack Seekers
328976,Taste & Enjoyment,5,Positive,0.9368,0,1,2010,Coffee Aficionados
328977,Health & Nutrition,4,Positive,0.9764,0,1,2010,Coffee Aficionados
328977,Taste & Enjoyment,4,Positive,0.9764,0,1,2010,Coffee Aficionados
328977,Quality & Freshness,4,Positive,0.9764,0,1,2010,Coffee Aficionados
328979,Health & Nutrition,4,Positive,0.9841,0,1,2010,Coffee Aficionados
328979,Taste & Enjoyment,4,Positive,0.9841,0,1,2010,Coffee Aficionados
328979,Quality & Freshness,4,Positive,0.9841,0,1,2010,Coffee Aficionados
328981,Taste & Enjoyment,2,Negative,-0.0157,0,1,2012,Coffee Aficionados
328981,Pet Care,2,Negative,-0.0157,0,1,2012,Coffee Aficionados
328981,Quality & Freshness,2,Negative,-0.0157,0,1,2012,Coffee Aficionados
328982,Taste & Enjoyment,4,Positive,0.7845,0,1,2011,Coffee Aficionados
328982,Convenience & Speed,4,Positive,0.7845,0,1,2011,Coffee Aficionados
328982,Pet Care,4,Positive,0.7845,0,1,2011,Coffee Aficionados
328982,Gifting & Occasion,4,Positive,0.7845,0,1,2011,Coffee Aficionados
328982,Quality & Freshness,4,Positive,0.7845,0,1,2011,Coffee Aficionados
328983,Taste & Enjoyment,5,Positive,0.9129,0,1,2010,Mainstream Food Buyers
328983,Quality & Freshness,5,Positive,0.9129,0,1,2010,Mainstream Food Buyers
328984,Taste & Enjoyment,5,Positive,0.9903,0,1,2010,Coffee Aficionados
328984,Family & Kids,5,Positive,0.9903,0,1,2010,Coffee Aficionados
328984,Quality & Freshness,5,Positive,0.9903,0,1,2010,Coffee Aficionados
328984,Repeat Purchase,5,Positive,0.9903,0,1,2010,Coffee Aficionados
328985,Taste & Enjoyment,4,Positive,0.9496,0,1,2010,Coffee Aficionados
328985,Quality & Freshness,4,Positive,0.9496,0,1,2010,Coffee Aficionados
329086,Taste & Enjoyment,5,Positive,0.9869,0,1,2010,Coffee Aficionados
329086,Convenience & Speed,5,Positive,0.9869,0,1,2010,Coffee Aficionados
329086,Quality & Freshness,5,Positive,0.9869,0,1,2010,Coffee Aficionados
329087,Taste & Enjoyment,3,Neutral,-0.4118,0,1,2011,Coffee Aficionados
329087,Quality & Freshness,3,Neutral,-0.4118,0,1,2011,Coffee Aficionados
329088,Taste & Enjoyment,3,Neutral,-0.6351,0,1,2010,Mainstream Food Buyers
329088,Quality & Freshness,3,Neutral,-0.6351,0,1,2010,Mainstream Food Buyers
329089,Taste & Enjoyment,5,Positive,0.9687,0,1,2010,Coffee Aficionados
329089,Convenience & Speed,5,Positive,0.9687,0,1,2010,Coffee Aficionados
329090,Taste & Enjoyment,5,Positive,0.8816,0,1,2011,Coffee Aficionados
329091,Taste & Enjoyment,4,Positive,0.2724,0,1,2010,Coffee Aficionados
329092,Taste & Enjoyment,4,Positive,0.9074,0,1,2010,Coffee Aficionados
329093,Taste & Enjoyment,5,Positive,0.851,0,1,2010,Coffee Aficionados
329094,Taste & Enjoyment,5,Positive,0.9764,0,1,2010,Coffee Aficionados
329094,Value & Bulk Buying,5,Positive,0.9764,0,1,2010,Coffee Aficionados
329094,Quality & Freshness,5,Positive,0.9764,0,1,2010,Coffee Aficionados
329095,Taste & Enjoyment,5,Positive,0.9598,0,1,2010,Coffee Aficionados
329095,Quality & Freshness,5,Positive,0.9598,0,1,2010,Coffee Aficionados
329196,Taste & Enjoyment,5,Positive,0.5403,0,1,2011,Coffee Aficionados
329196,Repeat Purchase,5,Positive,0.5403,0,1,2011,Coffee Aficionados
329197,Taste & Enjoyment,5,Positive,0.9748,0,1,2010,Coffee Aficionados
329197,Convenience & Speed,5,Positive,0.9748,0,1,2010,Coffee Aficionados
329197,Value & Bulk Buying,5,Positive,0.9748,0,1,2010,Coffee Aficionados
329197,Repeat Purchase,5,Positive,0.9748,0,1,2010,Coffee Aficionados
329198,Health & Nutrition,4,Positive,0.9769,0,1,2010,Coffee Aficionados
329198,Taste & Enjoyment,4,Positive,0.9769,0,1,2010,Coffee Aficionados
329198,Special Diet,4,Positive,0.9769,0,1,2010,Coffee Aficionados
329198,Quality & Freshness,4,Positive,0.9769,0,1,2010,Coffee Aficionados
329199,Health & Nutrition,5,Positive,0.9042,0,1,2010,Coffee Aficionados
329199,Taste & Enjoyment,5,Positive,0.9042,0,1,2010,Coffee Aficionados
329199,Repeat Purchase,5,Positive,0.9042,0,1,2010,Coffee Aficionados
329200,Taste & Enjoyment,1,Negative,0.3612,0,1,2012,Mainstream Food Buyers
329200,Pet Care,1,Negative,0.3612,0,1,2012,Mainstream Food Buyers
329205,Taste & Enjoyment,1,Negative,0.2023,0,1,2011,Coffee Aficionados
329205,Value & Bulk Buying,1,Negative,0.2023,0,1,2011,Coffee Aficionados
329205,Quality & Freshness,1,Negative,0.2023,0,1,2011,Coffee Aficionados
329284,Taste & Enjoyment,1,Negative,-0.6094,1,1,2011,Mainstream Food Buyers
329284,Repeat Purchase,1,Negative,-0.6094,1,1,2011,Mainstream Food Buyers
329339,Health & Nutrition,5,Positive,-0.2878,0,1,2008,Mainstream Food Buyers
329339,Value & Bulk Buying,5,Positive,-0.2878,0,1,2008,Mainstream Food Buyers
329340,Taste & Enjoyment,5,Positive,0.9926,0,1,2009,Mainstream Food Buyers
329340,Convenience & Speed,5,Positive,0.9926,0,1,2009,Mainstream Food Buyers
329340,Pet Care,5,Positive,0.9926,0,1,2009,Mainstream Food Buyers
329340,Gifting & Occasion,5,Positive,0.9926,0,1,2009,Mainstream Food Buyers
329340,Quality & Freshness,5,Positive,0.9926,0,1,2009,Mainstream Food Buyers
329341,Health & Nutrition,5,Positive,0.9412,0,1,2009,Mainstream Food Buyers
329341,Taste & Enjoyment,5,Positive,0.9412,0,1,2009,Mainstream Food Buyers
329341,Value & Bulk Buying,5,Positive,0.9412,0,1,2009,Mainstream Food Buyers
329362,Health & Nutrition,2,Negative,0.5171,0,1,2006,Mainstream Food Buyers
329362,Taste & Enjoyment,2,Negative,0.5171,0,1,2006,Mainstream Food Buyers
329362,Value & Bulk Buying,2,Negative,0.5171,0,1,2006,Mainstream Food Buyers
329363,Health & Nutrition,5,Positive,0.9038,0,1,2008,Mainstream Food Buyers
329363,Taste & Enjoyment,5,Positive,0.9038,0,1,2008,Mainstream Food Buyers
329363,Family & Kids,5,Positive,0.9038,0,1,2008,Mainstream Food Buyers
329363,Quality & Freshness,5,Positive,0.9038,0,1,2008,Mainstream Food Buyers
329364,Taste & Enjoyment,3,Neutral,-0.6752,0,1,2006,Mainstream Food Buyers
329364,Convenience & Speed,3,Neutral,-0.6752,0,1,2006,Mainstream Food Buyers
329380,Taste & Enjoyment,5,Positive,0.9506,0,1,2011,Mainstream Food Buyers
329380,Family & Kids,5,Positive,0.9506,0,1,2011,Mainstream Food Buyers
329380,Special Diet,5,Positive,0.9506,0,1,2011,Mainstream Food Buyers
329381,Taste & Enjoyment,4,Positive,-0.2914,0,1,2011,Mainstream Food Buyers
329382,Taste & Enjoyment,5,Positive,0.6209,0,1,2011,Mainstream Food Buyers
329382,Special Diet,5,Positive,0.6209,0,1,2011,Mainstream Food Buyers
329383,Taste & Enjoyment,5,Positive,0.991,0,1,2012,Mainstream Food Buyers
329383,Special Diet,5,Positive,0.991,0,1,2012,Mainstream Food Buyers
329383,Quality & Freshness,5,Positive,0.991,0,1,2012,Mainstream Food Buyers
329392,Health & Nutrition,5,Positive,0.9864,0,1,2012,Mainstream Food Buyers
329392,Taste & Enjoyment,5,Positive,0.9864,0,1,2012,Mainstream Food Buyers
329392,Family & Kids,5,Positive,0.9864,0,1,2012,Mainstream Food Buyers
329392,Special Diet,5,Positive,0.9864,0,1,2012,Mainstream Food Buyers
329392,Value & Bulk Buying,5,Positive,0.9864,0,1,2012,Mainstream Food Buyers
329392,Repeat Purchase,5,Positive,0.9864,0,1,2012,Mainstream Food Buyers
329393,Health & Nutrition,5,Positive,0.973,0,1,2012,Mainstream Food Buyers
329393,Taste & Enjoyment,5,Positive,0.973,0,1,2012,Mainstream Food Buyers
329393,Family & Kids,5,Positive,0.973,0,1,2012,Mainstream Food Buyers
329393,Special Diet,5,Positive,0.973,0,1,2012,Mainstream Food Buyers
329393,Value & Bulk Buying,5,Positive,0.973,0,1,2012,Mainstream Food Buyers
329393,Quality & Freshness,5,Positive,0.973,0,1,2012,Mainstream Food Buyers
329513,Taste & Enjoyment,5,Positive,0.9858,0,1,2008,Dedicated Dog Owners
329513,Family & Kids,5,Positive,0.9858,0,1,2008,Dedicated Dog Owners
329513,Pet Care,5,Positive,0.9858,0,1,2008,Dedicated Dog Owners
329513,Quality & Freshness,5,Positive,0.9858,0,1,2008,Dedicated Dog Owners
329514,Taste & Enjoyment,5,Positive,0.9524,0,1,2010,Dedicated Dog Owners
329514,Pet Care,5,Positive,0.9524,0,1,2010,Dedicated Dog Owners
329514,Value & Bulk Buying,5,Positive,0.9524,0,1,2010,Dedicated Dog Owners
329514,Quality & Freshness,5,Positive,0.9524,0,1,2010,Dedicated Dog Owners
329515,Health & Nutrition,5,Positive,0.957,0,1,2010,Dedicated Dog Owners
329515,Family & Kids,5,Positive,0.957,0,1,2010,Dedicated Dog Owners
329515,Pet Care,5,Positive,0.957,0,1,2010,Dedicated Dog Owners
329515,Value & Bulk Buying,5,Positive,0.957,0,1,2010,Dedicated Dog Owners
329515,Quality & Freshness,5,Positive,0.957,0,1,2010,Dedicated Dog Owners
329516,Health & Nutrition,5,Positive,0.7654,0,1,2009,Dedicated Dog Owners
329516,Pet Care,5,Positive,0.7654,0,1,2009,Dedicated Dog Owners
329516,Value & Bulk Buying,5,Positive,0.7654,0,1,2009,Dedicated Dog Owners
329517,Convenience & Speed,5,Positive,0.8797,0,1,2010,Dedicated Dog Owners
329517,Family & Kids,5,Positive,0.8797,0,1,2010,Dedicated Dog Owners
329517,Pet Care,5,Positive,0.8797,0,1,2010,Dedicated Dog Owners
329518,Family & Kids,4,Positive,-0.6293,0,1,2010,Dedicated Dog Owners
329518,Pet Care,4,Positive,-0.6293,0,1,2010,Dedicated Dog Owners
329519,Convenience & Speed,5,Positive,0.765,0,1,2009,Dedicated Dog Owners
329519,Pet Care,5,Positive,0.765,0,1,2009,Dedicated Dog Owners
329520,Taste & Enjoyment,5,Positive,0.8169,0,1,2009,Dedicated Dog Owners
329520,Pet Care,5,Positive,0.8169,0,1,2009,Dedicated Dog Owners
329520,Value & Bulk Buying,5,Positive,0.8169,0,1,2009,Dedicated Dog Owners
329520,Quality & Freshness,5,Positive,0.8169,0,1,2009,Dedicated Dog Owners
329521,Health & Nutrition,5,Positive,0.9757,0,1,2011,Mainstream Food Buyers
329521,Pet Care,5,Positive,0.9757,0,1,2011,Mainstream Food Buyers
329521,Quality & Freshness,5,Positive,0.9757,0,1,2011,Mainstream Food Buyers
329522,Health & Nutrition,5,Positive,0.8527,0,1,2011,Dedicated Dog Owners
329522,Pet Care,5,Positive,0.8527,0,1,2011,Dedicated Dog Owners
329623,Health & Nutrition,5,Positive,0.9664,0,1,2009,Dedicated Dog Owners
329623,Pet Care,5,Positive,0.9664,0,1,2009,Dedicated Dog Owners
329623,Value & Bulk Buying,5,Positive,0.9664,0,1,2009,Dedicated Dog Owners
329623,Quality & Freshness,5,Positive,0.9664,0,1,2009,Dedicated Dog Owners
329624,Taste & Enjoyment,5,Positive,0.9577,0,1,2012,Mainstream Food Buyers
329624,Pet Care,5,Positive,0.9577,0,1,2012,Mainstream Food Buyers
329624,Value & Bulk Buying,5,Positive,0.9577,0,1,2012,Mainstream Food Buyers
329624,Quality & Freshness,5,Positive,0.9577,0,1,2012,Mainstream Food Buyers
329625,Convenience & Speed,4,Positive,0.9447,0,1,2010,Dedicated Dog Owners
329625,Pet Care,4,Positive,0.9447,0,1,2010,Dedicated Dog Owners
329626,Pet Care,5,Positive,0.6688,0,1,2010,Dedicated Dog Owners
329626,Value & Bulk Buying,5,Positive,0.6688,0,1,2010,Dedicated Dog Owners
329626,Repeat Purchase,5,Positive,0.6688,0,1,2010,Dedicated Dog Owners
329627,Convenience & Speed,5,Positive,0.5994,0,1,2009,Mainstream Food Buyers
329627,Value & Bulk Buying,5,Positive,0.5994,0,1,2009,Mainstream Food Buyers
329627,Quality & Freshness,5,Positive,0.5994,0,1,2009,Mainstream Food Buyers
329627,Repeat Purchase,5,Positive,0.5994,0,1,2009,Mainstream Food Buyers
329628,Pet Care,5,Positive,0.7156,0,1,2008,Dedicated Dog Owners
329629,Health & Nutrition,5,Positive,-0.2537,0,1,2009,Dedicated Dog Owners
329629,Taste & Enjoyment,5,Positive,-0.2537,0,1,2009,Dedicated Dog Owners
329629,Convenience & Speed,5,Positive,-0.2537,0,1,2009,Dedicated Dog Owners
329629,Family & Kids,5,Positive,-0.2537,0,1,2009,Dedicated Dog Owners
329629,Pet Care,5,Positive,-0.2537,0,1,2009,Dedicated Dog Owners
329629,Repeat Purchase,5,Positive,-0.2537,0,1,2009,Dedicated Dog Owners
329630,Pet Care,5,Positive,0.9013,0,1,2009,Dedicated Dog Owners
329631,Health & Nutrition,3,Neutral,0.9102,0,1,2011,Mainstream Food Buyers
329631,Pet Care,3,Neutral,0.9102,0,1,2011,Mainstream Food Buyers
329631,Gifting & Occasion,3,Neutral,0.9102,0,1,2011,Mainstream Food Buyers
329631,Quality & Freshness,3,Neutral,0.9102,0,1,2011,Mainstream Food Buyers
329631,Repeat Purchase,3,Neutral,0.9102,0,1,2011,Mainstream Food Buyers
329737,Health & Nutrition,1,Negative,0.9534,0,1,2011,Dedicated Dog Owners
329737,Taste & Enjoyment,1,Negative,0.9534,0,1,2011,Dedicated Dog Owners
329737,Convenience & Speed,1,Negative,0.9534,0,1,2011,Dedicated Dog Owners
329737,Family & Kids,1,Negative,0.9534,0,1,2011,Dedicated Dog Owners
329737,Pet Care,1,Negative,0.9534,0,1,2011,Dedicated Dog Owners
329737,Repeat Purchase,1,Negative,0.9534,0,1,2011,Dedicated Dog Owners
329846,Health & Nutrition,5,Positive,0.9423,0,1,2010,Dedicated Dog Owners
329846,Pet Care,5,Positive,0.9423,0,1,2010,Dedicated Dog Owners
330046,Health & Nutrition,1,Negative,0.1243,0,1,2007,Mainstream Food Buyers
330046,Family & Kids,1,Negative,0.1243,0,1,2007,Mainstream Food Buyers
330057,Convenience & Speed,5,Positive,0.988,0,1,2011,Mainstream Food Buyers
330057,Quality & Freshness,5,Positive,0.988,0,1,2011,Mainstream Food Buyers
330058,Health & Nutrition,5,Positive,0.63,0,1,2011,Mainstream Food Buyers
330058,Convenience & Speed,5,Positive,0.63,0,1,2011,Mainstream Food Buyers
330058,Value & Bulk Buying,5,Positive,0.63,0,1,2011,Mainstream Food Buyers
330058,Quality & Freshness,5,Positive,0.63,0,1,2011,Mainstream Food Buyers
330066,Taste & Enjoyment,5,Positive,0.8765,0,1,2009,Mainstream Food Buyers
330066,Value & Bulk Buying,5,Positive,0.8765,0,1,2009,Mainstream Food Buyers
330066,Gifting & Occasion,5,Positive,0.8765,0,1,2009,Mainstream Food Buyers
330066,Quality & Freshness,5,Positive,0.8765,0,1,2009,Mainstream Food Buyers
330079,Unclassified,4,Positive,0.6192,0,1,2007,Mainstream Food Buyers
330157,Health & Nutrition,5,Positive,0.9598,0,1,2011,Mainstream Food Buyers
330157,Taste & Enjoyment,5,Positive,0.9598,0,1,2011,Mainstream Food Buyers
330157,Convenience & Speed,5,Positive,0.9598,0,1,2011,Mainstream Food Buyers
330157,Family & Kids,5,Positive,0.9598,0,1,2011,Mainstream Food Buyers
330157,Special Diet,5,Positive,0.9598,0,1,2011,Mainstream Food Buyers
330157,Value & Bulk Buying,5,Positive,0.9598,0,1,2011,Mainstream Food Buyers
330157,Gifting & Occasion,5,Positive,0.9598,0,1,2011,Mainstream Food Buyers
330157,Quality & Freshness,5,Positive,0.9598,0,1,2011,Mainstream Food Buyers
330158,Health & Nutrition,3,Neutral,0.881,0,1,2010,Mainstream Food Buyers
330158,Taste & Enjoyment,3,Neutral,0.881,0,1,2010,Mainstream Food Buyers
330158,Quality & Freshness,3,Neutral,0.881,0,1,2010,Mainstream Food Buyers
330159,Health & Nutrition,5,Positive,0.8402,0,1,2009,Mainstream Food Buyers
330159,Taste & Enjoyment,5,Positive,0.8402,0,1,2009,Mainstream Food Buyers
330159,Convenience & Speed,5,Positive,0.8402,0,1,2009,Mainstream Food Buyers
330159,Special Diet,5,Positive,0.8402,0,1,2009,Mainstream Food Buyers
330160,Health & Nutrition,5,Positive,0.9292,0,1,2009,Mainstream Food Buyers
330160,Taste & Enjoyment,5,Positive,0.9292,0,1,2009,Mainstream Food Buyers
330160,Convenience & Speed,5,Positive,0.9292,0,1,2009,Mainstream Food Buyers
330160,Pet Care,5,Positive,0.9292,0,1,2009,Mainstream Food Buyers
330161,Health & Nutrition,5,Positive,0.8997,0,1,2010,Mainstream Food Buyers
330162,Health & Nutrition,5,Positive,0.993,0,1,2011,Mainstream Food Buyers
330162,Taste & Enjoyment,5,Positive,0.993,0,1,2011,Mainstream Food Buyers
330162,Convenience & Speed,5,Positive,0.993,0,1,2011,Mainstream Food Buyers
330162,Family & Kids,5,Positive,0.993,0,1,2011,Mainstream Food Buyers
330163,Health & Nutrition,5,Positive,0.9692,0,1,2011,Mainstream Food Buyers
330163,Taste & Enjoyment,5,Positive,0.9692,0,1,2011,Mainstream Food Buyers
330163,Convenience & Speed,5,Positive,0.9692,0,1,2011,Mainstream Food Buyers
330163,Special Diet,5,Positive,0.9692,0,1,2011,Mainstream Food Buyers
330163,Value & Bulk Buying,5,Positive,0.9692,0,1,2011,Mainstream Food Buyers
330164,Health & Nutrition,5,Positive,0.9491,0,1,2010,Mainstream Food Buyers
330164,Taste & Enjoyment,5,Positive,0.9491,0,1,2010,Mainstream Food Buyers
330164,Convenience & Speed,5,Positive,0.9491,0,1,2010,Mainstream Food Buyers
330164,Special Diet,5,Positive,0.9491,0,1,2010,Mainstream Food Buyers
330165,Health & Nutrition,5,Positive,0.9948,0,1,2010,Mainstream Food Buyers
330165,Taste & Enjoyment,5,Positive,0.9948,0,1,2010,Mainstream Food Buyers
330165,Convenience & Speed,5,Positive,0.9948,0,1,2010,Mainstream Food Buyers
330165,Family & Kids,5,Positive,0.9948,0,1,2010,Mainstream Food Buyers
330165,Value & Bulk Buying,5,Positive,0.9948,0,1,2010,Mainstream Food Buyers
330165,Gifting & Occasion,5,Positive,0.9948,0,1,2010,Mainstream Food Buyers
330165,Quality & Freshness,5,Positive,0.9948,0,1,2010,Mainstream Food Buyers
330165,Repeat Purchase,5,Positive,0.9948,0,1,2010,Mainstream Food Buyers
330166,Health & Nutrition,5,Positive,0.9398,0,1,2011,Mainstream Food Buyers
330166,Taste & Enjoyment,5,Positive,0.9398,0,1,2011,Mainstream Food Buyers
330166,Convenience & Speed,5,Positive,0.9398,0,1,2011,Mainstream Food Buyers
330166,Special Diet,5,Positive,0.9398,0,1,2011,Mainstream Food Buyers
330166,Value & Bulk Buying,5,Positive,0.9398,0,1,2011,Mainstream Food Buyers
330166,Gifting & Occasion,5,Positive,0.9398,0,1,2011,Mainstream Food Buyers
330166,Quality & Freshness,5,Positive,0.9398,0,1,2011,Mainstream Food Buyers
330166,Repeat Purchase,5,Positive,0.9398,0,1,2011,Mainstream Food Buyers
330167,Health & Nutrition,5,Positive,0.9346,0,1,2010,Mainstream Food Buyers
330167,Taste & Enjoyment,5,Positive,0.9346,0,1,2010,Mainstream Food Buyers
330167,Family & Kids,5,Positive,0.9346,0,1,2010,Mainstream Food Buyers
330167,Value & Bulk Buying,5,Positive,0.9346,0,1,2010,Mainstream Food Buyers
330167,Quality & Freshness,5,Positive,0.9346,0,1,2010,Mainstream Food Buyers
330168,Health & Nutrition,5,Positive,0.9464,0,1,2010,Mainstream Food Buyers
330168,Taste & Enjoyment,5,Positive,0.9464,0,1,2010,Mainstream Food Buyers
330169,Health & Nutrition,3,Neutral,0.9634,0,1,2011,Mainstream Food Buyers
330169,Taste & Enjoyment,3,Neutral,0.9634,0,1,2011,Mainstream Food Buyers
330169,Convenience & Speed,3,Neutral,0.9634,0,1,2011,Mainstream Food Buyers
330169,Special Diet,3,Neutral,0.9634,0,1,2011,Mainstream Food Buyers
330170,Health & Nutrition,2,Negative,0.2776,0,1,2011,Mainstream Food Buyers
330170,Taste & Enjoyment,2,Negative,0.2776,0,1,2011,Mainstream Food Buyers
330170,Value & Bulk Buying,2,Negative,0.2776,0,1,2011,Mainstream Food Buyers
330171,Health & Nutrition,4,Positive,0.7056,0,1,2011,Mainstream Food Buyers
330171,Taste & Enjoyment,4,Positive,0.7056,0,1,2011,Mainstream Food Buyers
